harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-22.041428839660842,-30.609976308042995,-29.55500241954342,-38.54039577074145,-33.78762244551026,-41.98100953562064,-37.59144253499187,-48.723260401679795,-43.26042905460067,-58.753312323538374,-59.7481372638528,-50.082814198136745,-59.51952851804543,-55.39097958228492,-64.62866572613491,-63.149308695916716,-64.31408076260693,-64.46622420708235,-63.962004995739534,-64.40720091706231,-80.4803088993347,-67.47132837510792,-72.61220525600659,-70.35693136999207,-73.35571449205969
-58.23899469061018,-56.921472483997064,-52.52085417333,-62.77168520654705,-69.28998160713684,-74.17514281031761,-72.95543803606223,-58.16531611691205,-65.86531383058231,-69.90000808515519,-72.0631815930603,-73.35714885647215,-79.66365512751618,-82.12397272108247,-76.97078799564689,-86.5504064746058,-86.58974728043006,-80.28607392806057,,,-86.43922694965211,,,,
-33.215184015985905,-31.01916673917481,-51.07489752870138,-40.588095630815495,-39.3037564578692,-45.43625338939463,-40.33141201156114,-51.19709021421113,-57.515200473555225,-67.43812481551764,-63.84007966122025,-57.21937035129368,-69.29486270505606,-67.17116749615364,-69.5415133004487,-70.0457515178828,-68.58765595212186,-69.9586618272223,-64.79877001507467,-75.33838706364936,-66.9832419283419,-80.59520150815854,-73.57454644208211,-77.0759653281047,-76.00151428817628
-50.80921375000228,-64.82367028677066,-55.857998025904415,-59.31002292078506,-58.76358589290029,-65.31256081146009,-76.8334948135857,-73.85074931441635,-80.60412057290822,-76.98340368100537,,-80.76061269042017,-85.90017443818613,-89.89055842054695,,,,,,,,,,,
-42.47583679895673,-55.511660542746576,-64.63398910702642,-60.19041025272062,-63.54704431330021,-69.69789720930181,-72.76281522417953,-79.81930471678912,-88.30260411530642,-85.77028508120964,-88.07169662245495,-88.4479319710617,-83.64679525340448,,,,,,,,,,,,
-41.86296584104675,-38.45626939968859,-52.33855876192365,-52.16793432367722,-36.8097342452638,-55.360270326219435,-63.97737552304943,-63.29166836922498,-54.26832849521054,-56.15532367639126,-60.41147174994735,-79.6918564065575,-81.46543598501847,-78.93437971960748,-74.09050726921124,-67.69676643168411,-77.28653869804793,-69.76799740108316,-69.2296413017041,-77.85718908474121,-82.77533182500915,-81.05242176804421,-87.78769007227244,-78.08708045008223,-79.77900528751003
-41.1245875536116,-61.70971275090569,-52.657437181816896,-75.70837851677132,-67.9716818508518,-69.93702332471057,-63.92841162851743,-74.93368737339208,-85.52083216251229,-89.07696887142126,-89.93913728038699,,-87.46315895249718,,,,,,,,,,,,
-21.573292467006606,-35.53769656556951,-29.724666185972644,-46.95575711414227,-53.120398111583754,-46.61727410301583,-60.810441594378275,-63.00781802303032,-63.83872264171054,-73.87892309917189,-74.83145291950531,-83.89825245100106,-73.95362905289653,-87.30130219958215,-82.00021403731226,-84.36416969694066,,,,,,,,,
-23.549873682905165,-26.255786291471367,-38.61992797770935,-36.03526236943176,-47.225359948832676,-43.97934551695205,-44.464625690104434,-49.69616588067638,-48.3466317325527,-56.880238624259846,-43.8560709645163,-50.305441973330055,-54.93138457817231,-65.07638253190146,-63.09825997571787,-69.48563316517547,-85.70788033484794,-73.70849806493378,-81.07433577405695,-88.93407403035987,,,,,
-32.799393614023145,-48.09701616485476,-48.22479081173451,-36.94516493723234,-56.34016375238585,-57.85244083088638,-50.87779807093277,-55.091889009248916,-50.63301690922262,-59.04887962569108,-66.7836488546876,-66.9065815470802,-80.83198339013894,-71.41209183411257,-64.82665904195595,-77.44302286164478,-73.29747393302259,-78.58307977851628,-74.19572860873258,-87.25373326893013,-84.5358444846878,-89.60884195777166,-86.61215643807756,-86.1201609339494,-82.61587218342011
-45.32291818795311,-37.50596931862088,-54.87737040314768,-39.33905804373326,-51.50098295834474,-52.305369470638865,-63.757410113443946,-58.58391128086642,-72.94299207026086,-60.32382823099726,-70.75480560859842,-55.225993733659884,-60.645082634407586,-68.18799549077946,-73.24929979905178,-64.31666595525789,-86.89841048734536,-69.8685822211169,-79.42162500351324,-62.46368365177457,-80.23313442510435,-74.19585802914725,-84.93660865126266,-67.15664712385856,-78.42595180303209
-33.42170341024715,-41.65552022789557,-45.649175023297595,-36.574993806230054,-53.597666132419654,-49.14113639379397,-46.40690241362881,-57.81696128157821,-66.89406259006878,-53.61487384705717,-73.88007627639331,-60.915518764522915,-76.31667156524477,-69.91813815218784,-65.24785896169413,-76.2284557303485,-69.64529085111569,-81.96338539284456,-76.28763775967289,-79.28062598889139,-83.9193226561642,-85.00650354144648,-86.32082479046788,,
-31.507119662918342,-38.43542417492025,-44.163009600935546,-43.71042208861453,-42.10303124001601,-58.81793916219208,-71.56631845054045,-69.15313997083584,-81.48622990293761,-80.81096112327461,-81.84339404984087,-79.60582308385122,,,,,-88.88820548647809,,,,,,,,
-26.433512975584108,-37.072539495342944,-32.25773929781891,-40.27163961287188,-38.61893337302835,-41.74685513485652,-46.733616642091484,-42.573595660479654,-46.455213974870105,-61.440312504959685,-59.96813154826579,-59.21958616725226,-60.01322973768924,-86.56336558209863,-76.1903082621491,-66.38295139091355,-73.33884789384918,-71.82170376654858,-66.80397413454804,-68.42733886222497,-71.39153060764359,-81.12541301231629,,,
-30.304449806568616,-30.97206084031872,-43.841932787133615,-43.729360646533564,-38.47710988680653,-39.88979999456685,-51.405873074176455,-58.7509995915083,-47.260409198245306,-59.601694418131856,-57.08693494197157,-61.39593409354822,-57.84694434533938,-59.601062983764145,-57.51820197631041,-77.7643032517973,-66.79125486104394,-82.27993227172118,-78.26232746335499,-68.5885367340065,-69.65028669771706,-86.93401721365646,-76.31088500246332,-83.31198479460639,-74.88123113426181
-30.723364841213673,-29.09321491147874,-31.36824015382834,-31.9076108641893,-40.94974270372958,-34.55789902376576,-36.74879302596783,-38.362188357871695,-57.94009262508925,-49.43477292518007,-37.52032159003886,-47.0164840085158,-49.392377711804706,-45.979275158684075,-56.60735973201463,-62.19331371640903,-65.92743721711719,-62.48641814467329,-77.1448358494384,-70.5891993426565,-76.14558320217651,-79.08994984808884,-75.16696167528505,-86.16087706134812,-89.52568613294042
-37.19169108298609,-43.19031718215249,-51.79393493413637,-62.935079214400055,-45.230579382537265,-52.01463758654722,-61.24598085447323,-50.709030751478906,-63.29825708153527,-72.88290495138388,-65.89202277247992,-67.55966038491452,-63.339965201405626,-72.6856827887479,-72.71491191114562,-75.13708105457724,-74.99292449187482,-79.00675124254097,-73.47472105999972,-73.87520649046557,-84.0882577685226,-78.78179551430581,,-84.51748366150025,
-31.92650259983883,-26.89133505809553,-31.639022328136985,-32.81125200217788,-39.48850361916438,-48.09424162472561,-43.118193873972295,-37.50935775421683,-49.2567507801676,-53.34539048070178,-50.90575414043269,-52.880114877452705,-62.58310350150153,-59.07966863454029,-61.77724180845691,-65.21552892861227,-72.0525704655406,-62.90538303293404,-68.29925494456097,-61.33971599141076,-74.3186117193985,-69.66043653101171,,,
-27.060330866118303,-31.316750437979284,-39.469861565269824,-34.46229873268273,-47.17271127436983,-42.15408708639182,-51.80515277808289,-61.73407958573453,-71.48218534836674,-57.30946440797315,-69.97256913278744,-70.38403988328608,-61.87180456465662,-59.1477664666066,-64.9245466241873,-59.52032943499683,-65.84758960822624,-70.9606568230137,-62.157914564642525,-62.46717199362441,-82.36384396897726,-77.8730119156258,,,
-17.887277244869225,-30.32382940091062,-34.78278000526646,-33.30777771093009,-36.846751642973395,-31.484462168572662,-42.9510058359407,-37.95152711733937,-42.025044277047975,-47.71054847820145,-43.71590187000637,-56.134921432866626,-61.29696955947944,-59.408060160994516,-58.19751593954036,-62.70430270511718,-60.405252114773596,-59.43820417924229,-63.54504481599505,-64.64275348853235,-66.01765659279991,-76.36232810958096,-73.12017566815184,-64.3748019443647,-66.8978191258005
-32.86445903602463,-46.75776255820344,-60.398705006489784,-71.23297567344646,-48.88393001345818,-51.5305513916795,-61.40633264966901,-58.02372589524911,-51.89631984451099,-60.06402520232402,-54.52081447276132,-64.4779699448453,-76.64346735142544,-71.10209577410834,-78.57726841243377,-82.41295661395296,-69.02786952066097,-70.29348353533477,-77.53401070722902,-77.89422351615164,-67.03087097269169,-71.88480301879923,-81.09246726617533,-80.76070533319657,-73.11352309555953
-51.46283037286224,-65.41512572115606,-48.05336643737764,-58.15749806212029,-66.17123344473514,-59.9528110059277,-63.21220491463227,-68.04375539371173,-74.71190521693325,-84.5961940466724,-89.07782182671988,-85.13433097392799,-86.86986360688712,-88.85206552705966,,,,,,,,,,,
-48.186845761277574,-60.317645466069145,-44.74926952978884,-57.09133195716799,-65.49803304419298,-65.27115084243347,-66.35897111560128,-73.38631926548165,-71.41172618458907,-85.29980600749683,-83.95911679238013,-69.96871931283053,-88.8136378119349,-87.15365759929946,,-86.67472499736307,-88.5927459697784,,,,,,,,
-71.02881438448463,-42.03641080329678,-40.500517709301874,-58.90093489209029,-74.35955726575574,-71.52608725542959,-77.8181796006033,-64.5745414651274,-59.71477228592992,-85.24420242454512,-82.23018309565937,-77.8568281969604,-78.04747882177271,-75.20243864062873,-74.737783419617,-77.51259492050714,,-88.95794473170105,-89.44121668082569,-88.41738635741818,-87.59924174608601,-87.59924174608601,,,
-30.604548188840567,-40.32371467505695,-48.97507503338517,-49.273627476455715,-58.84249403882627,-55.037189275584396,-58.72498163413906,-54.153494874328885,-57.2566448858385,-63.80839238773241,-63.437262965578384,-75.09536461841824,-82.97482748084151,-75.89936210386057,-86.13593526833499,-84.56021187623672,-86.4776109343896,-80.84440799959324,-88.36477721623669,-86.65180587876951,,,,,-89.23826309943814
-29.21334074333014,-35.54736371886518,-29.019210085788977,-33.084821574144456,-35.17224472716511,-41.58517574693619,-58.29672342225116,-50.49969266981495,-63.664639436773626,-51.65879865349751,-56.442461750344584,-65.53340490856456,-61.5508784546096,-65.43165007370327,-61.9887489028889,-68.62421734257947,-71.66440400286805,-68.42751214090214,-72.19101386500672,-78.68125610143022,-70.96482118813805,-68.9757076758198,-67.70788043519988,-78.14529027698582,-79.66720768352526
-44.007319903453094,-45.239780464158414,-63.250065737934236,-46.678607514248085,-42.519117140236204,-59.16404895049249,-50.78939900829313,-55.65853117081946,-68.01378042433043,-74.27229421464922,-67.4134844182405,-67.44640469509724,-67.65718131095952,-73.72991634094492,-73.28505882074484,-76.70212380686888,-73.26383384573938,-79.91691180773297,-78.49065524220119,,-80.33403883744744,,,,-82.53914082961231
-16.665954618614386,-25.38078183930555,-27.844276297395716,-18.593224380070215,-31.019128408108585,-42.96714150246827,-39.41320053021503,-33.31460156488034,-36.85781858510162,-44.41300239407077,-46.576396692453535,-47.003942232653024,-43.426661958570136,-60.49287467681645,,,,,,,,,,,
-19.559764935242846,-33.751436911092455,-34.40985073515953,-36.170426130358656,-55.53498219208603,-44.19344925542403,-53.72026963771343,-64.66464406611586,-65.94346109463963,-70.46857790118585,-76.75596673107647,-67.58656511007804,-69.60947462557938,-72.83462700026234,-69.00453451562753,-80.74551215027667,-80.85276522120668,,-81.57667265619217,,,,,,
-16.330903306900243,-28.228956400877426,-29.72387079314885,-30.70046737312109,-20.96585563055593,-31.477386472980278,-29.291982131896308,-33.071435196058644,-52.59978085696116,-42.38722653208134,-40.032734867568905,-44.43894107940689,,,,,,,,,,,,,
-25.36050407090723,-39.02540832176349,-37.47790501145494,-38.61041435911309,-53.097611362353476,-57.38780665845895,-58.82314247455876,-69.36137887733992,-70.10014205134033,-81.55719047553264,-60.15823981541718,-77.79021039000745,-87.55432958886671,-81.47210886197466,-78.6834468997005,-78.77188734393398,-76.61689229646869,-85.41709592496636,-75.8507335843925,-81.8276977953175,,,,,
-51.21573681040907,-56.85150079145464,-69.20440138575051,-72.43087637209558,-82.21770650351733,-89.73454827129505,,-89.4288788814735,,,,,,,,,,,,,,,,,
-29.945022624125702,-35.98276429110286,-22.223507976376084,-32.14136222311576,-51.65240230355934,-44.49600888516829,-56.823254253145215,-48.15711686363922,-49.69979552406627,-57.52110955893707,-56.517214469675956,-68.85145478784638,-57.51102928155305,-63.76341798056128,-74.26303021860495,-69.70389526876805,-75.04587943077168,,,,,,,,
-23.180636264454126,-35.747641963642565,-27.521848462387677,-36.10021101766313,-45.87844826268433,-39.81005377023432,-55.45873642326425,-66.249148879509,-83.48115891559651,,,,,,,,,,,,,,,,
-26.916748091174775,-32.16733315392897,-25.917349249390917,-28.812186539289833,-35.04659254542639,-60.11707940994113,-47.87527586522301,-39.19408608699414,-36.43388398924465,-42.84350246416206,-45.156823871517126,-47.61951214865409,-48.838707431697564,-49.51628635231887,-51.18364085426284,-65.06162147638122,-62.07451078313238,-57.88702923810496,-57.3451876606451,-64.20778864587116,-66.27919528680415,-64.75961857789541,-68.08136617889645,-87.80275736710732,
-34.48649576522771,-59.92697762230099,-58.045697098804915,-42.19018009147488,-41.23529784573184,-43.661590251925595,-47.51976425464133,-51.44747143576194,-48.906532526591114,-70.47788665679006,-64.67231463827974,-58.02334756372105,-78.35947716694521,-88.19348498163062,-62.28295622327352,-68.46490149919181,-69.56098555926366,-80.2561328087471,-77.24649754969448,-86.5970783332738,-73.1012981641523,-84.40617602863038,-82.24106318974172,-85.55748838160791,-83.98584369882654
-30.515891125881826,-22.48283450622224,-31.55626950323284,-27.264739510638048,-18.653601906120432,-36.10957878135977,-35.70723539889354,-49.52177178276449,-51.71112110029925,-75.23912869491483,-75.23912869491483,-75.23912869491483,,,,-88.51921731325086,,,,,,,,,
-20.77409435396916,-34.632330114231976,-52.413181136385084,-49.37010883972623,-43.79750747354567,,-35.4733503955573,-50.274464686608376,-51.32952550182986,-52.750156374038795,-45.34297169391739,-60.77397019598417,-77.47788331000673,-72.79888378602826,-57.44605535260566,-47.633709069701744,-64.30092307979832,-69.45097860738694,-71.91714438485742,-55.26062834416197,-71.69744492272686,-83.09628968159758,-77.64544453005261,-67.5763385473651,-79.72211644124089
-34.106497396346185,-45.080642328268326,-45.42574728774992,-44.807405141663466,-68.37287778488253,-53.340774622476495,-64.95429150804385,-64.77447415887364,-67.29155232060413,-79.95123962912467,-88.36855488083874,-78.57678081003388,-84.82443629289308,-82.681515673631,-82.31740716818315,,-87.24289549710689,,,,,,,,
-24.093404516525027,-26.42983483342971,-25.71988860198653,-35.16407837584566,-32.58645470722751,-59.50896188758929,-66.40372458987947,-54.184141958730656,-50.845285289454495,-54.72507782226247,-67.47758918289641,-60.89600070276509,-52.47926857391333,-78.87544512077386,-67.02398394049659,-71.29863385441872,-65.90275153635191,-68.74071224191866,-76.21506521840017,-76.41322272348688,-77.93447075817028,-72.22894819743765,,,
-31.539894321775442,-29.50501082828609,-22.253690726421816,-25.4150104081782,-42.63644510359135,-41.83497891034386,-43.522333372972234,-36.50811870595224,-49.88067549233275,-47.442841920336384,-47.46614372450527,-43.379380431727505,-65.67478277598886,-56.817021742471205,-48.76397441570777,-48.46609760171466,-56.00246543110558,-62.58640068071299,-57.28876963040684,-66.56763775760426,-64.68763352654346,-64.69217158852783,-76.20924487378302,-72.10224945705339,
-64.9101756706807,-48.132070213649726,-60.63408854259908,-64.6651934851801,-67.14177675327926,-58.2506204399605,-56.69398040410936,-59.150639829901934,-71.2603114321118,-62.69204527891986,-67.30392354269816,-73.86865096877261,-72.0540553261868,-68.94074311323872,-88.41001673810834,-69.44327413370095,-85.90891286659304,-77.08838460362712,-83.84342119167977,-86.80960678249679,,,,,
-23.12730699716097,-22.76775843513102,-42.72772394793476,-35.622185103656626,-29.703771240438755,-41.35561888710647,-42.57630122571244,-37.01306548491829,-45.10463427135439,-46.3409652064463,-46.349094985176244,-57.329237585616575,-51.37493702559145,-59.64809940783698,-84.88674358702178,-65.61607930229968,-66.41726213658983,-62.243111304038464,-70.14606736545211,-72.80800849053502,-80.82152651048236,-78.3032429122504,-77.04469664913812,-81.0272494185856,-84.29132570782029
